Datetime,Open,High,Low,Close,Adj Close,Volume
2022-03-05 13:00:00+00:00,39141.953125,39141.953125,38973.078125,39048.08203125,39048.08203125,246061056
2022-03-05 14:00:00+00:00,39048.18359375,39161.16015625,39012.08203125,39161.16015625,39161.16015625,0
2022-03-05 15:00:00+00:00,39158.27734375,39195.79296875,39109.34375,39189.35546875,39189.35546875,0
2022-03-05 16:00:00+00:00,39185.70703125,39537.953125,39171.0234375,39396.796875,39396.796875,0
2022-03-05 17:00:00+00:00,39386.4453125,39548.8984375,39374.75390625,39463.5859375,39463.5859375,127023104
2022-03-05 18:00:00+00:00,39465.39453125,39465.39453125,39322.27734375,39422.48828125,39422.48828125,0
2022-03-05 19:00:00+00:00,39422.30078125,39456.484375,39395.45703125,39448.67578125,39448.67578125,0
2022-03-05 20:00:00+00:00,39450.06640625,39566.3359375,39438.8515625,39542.625,39542.625,0
2022-03-05 21:00:00+00:00,39543.3125,39547.984375,39440.27734375,39440.27734375,39440.27734375,0
2022-03-05 22:00:00+00:00,39410.91015625,39475.6328125,39333.7265625,39474.33203125,39474.33203125,0
2022-03-05 23:00:00+00:00,39474.11328125,39479.1640625,39364.234375,39401.1875,39401.1875,0
2022-03-06 00:00:00+00:00,39404.19921875,39576.9609375,39393.02734375,39576.9609375,39576.9609375,0
2022-03-06 01:00:00+00:00,39640.17578125,39640.17578125,39466.5,39467.8984375,39467.8984375,0
2022-03-06 02:00:00+00:00,39469.92578125,39521.57421875,39429.4453125,39521.57421875,39521.57421875,0
2022-03-06 03:00:00+00:00,39526.3671875,39551.07421875,39349.33203125,39386.8046875,39386.8046875,0
2022-03-06 04:00:00+00:00,39333.4609375,39509.54296875,38966.54296875,39507.63671875,39507.63671875,678516736
2022-03-06 05:00:00+00:00,39498.2109375,39568.15234375,39470.54296875,39529.25,39529.25,23068672
2022-03-06 06:00:00+00:00,39527.26171875,39600.1875,39424.203125,39484.65234375,39484.65234375,9578496
2022-03-06 07:00:00+00:00,39484.94921875,39495.19140625,39354.8671875,39418.36328125,39418.36328125,0
2022-03-06 08:00:00+00:00,39418.16015625,39418.16015625,39189.71875,39215.546875,39215.546875,0
2022-03-06 09:00:00+00:00,39213.84765625,39213.84765625,38829.71875,38829.71875,38829.71875,424511488
2022-03-06 10:00:00+00:00,38824.015625,38824.015625,38297.65625,38319.953125,38319.953125,941361152
2022-03-06 11:00:00+00:00,38327.5078125,38387.98046875,38211.6484375,38371.67578125,38371.67578125,314023936
2022-03-06 12:00:00+00:00,38372.87109375,38629.609375,38347.3203125,38549.234375,38549.234375,375595008
2022-03-06 13:00:00+00:00,38545.65625,38963.140625,38535.9296875,38916.78515625,38916.78515625,542251008
2022-03-06 14:00:00+00:00,38916.16015625,38916.25,38745.7734375,38855.72265625,38855.72265625,51249152
2022-03-06 15:00:00+00:00,38855.72265625,38880.82421875,38693.734375,38869.33984375,38869.33984375,191778816
2022-03-06 16:00:00+00:00,38868.671875,39277.13671875,38842.7578125,39213.2421875,39213.2421875,0
2022-03-06 17:00:00+00:00,39209.07421875,39215.140625,38976.48046875,39011.484375,39011.484375,0
2022-03-06 18:00:00+00:00,39012.79296875,39100.6484375,38823.75390625,38872.109375,38872.109375,95217664
2022-03-06 19:00:00+00:00,38877.28125,38901.984375,38665.61328125,38721.82421875,38721.82421875,153233408
2022-03-06 20:00:00+00:00,38718.1953125,38889.65625,38709.34375,38861.1015625,38861.1015625,85362688
2022-03-06 21:00:00+00:00,38862.21875,39092.0390625,38859.02734375,39006.5546875,39006.5546875,662495232
2022-03-06 22:00:00+00:00,39006.73828125,39179.6328125,39006.73828125,39016.60546875,39016.60546875,153049088
2022-03-06 23:00:00+00:00,39013.06640625,39013.06640625,38299.796875,38420.94921875,38420.94921875,782493696
2022-03-07 00:00:00+00:00,38429.3046875,38486.05078125,38281.140625,38340.140625,38340.140625,967018496
2022-03-07 01:00:00+00:00,38358.859375,38536.62890625,38358.859375,38384.3125,38384.3125,353949696
2022-03-07 02:00:00+00:00,38384.14453125,38394.62890625,37796.6484375,37797.94140625,37797.94140625,975720448
2022-03-07 03:00:00+00:00,37811.64453125,37954.703125,37709.984375,37933.234375,37933.234375,770930688
2022-03-07 04:00:00+00:00,37926.1171875,37977.2578125,37854.05078125,37934.59375,37934.59375,0
2022-03-07 05:00:00+00:00,37944.0234375,38181.4296875,37897.359375,38109.51953125,38109.51953125,334262272
2022-03-07 06:00:00+00:00,38100.44921875,38203.515625,38042.7109375,38179.9375,38179.9375,202600448
2022-03-07 07:00:00+00:00,38180.078125,38194.64453125,37935.24609375,37981.75390625,37981.75390625,185786368
2022-03-07 08:00:00+00:00,37975.8515625,38118.87890625,37794.49609375,38114.5859375,38114.5859375,586213376
2022-03-07 09:00:00+00:00,38129.47265625,38321.5390625,38129.47265625,38190.48828125,38190.48828125,0
2022-03-07 10:00:00+00:00,38188.6640625,38250.390625,38116.41015625,38187.9375,38187.9375,0
2022-03-07 11:00:00+00:00,38101.65625,38356.453125,38066.84375,38356.453125,38356.453125,108789760
2022-03-07 12:00:00+00:00,38365.26953125,38727.98046875,38365.26953125,38667.9296875,38667.9296875,566194176
2022-03-07 13:00:00+00:00,38662.4765625,39089.0625,38611.109375,39029.85546875,39029.85546875,773398528
2022-03-07 14:00:00+00:00,39023.4375,39206.30859375,38944.28515625,38970.94921875,38970.94921875,988889088
2022-03-07 15:00:00+00:00,38951.109375,39096.59375,38744.87109375,39042.828125,39042.828125,835627008
2022-03-07 16:00:00+00:00,39056.62109375,39430.2265625,38871.68359375,38871.68359375,38871.68359375,0
2022-03-07 17:00:00+00:00,38870.78125,38927.44921875,38707.30859375,38798.75,38798.75,651534336
2022-03-07 18:00:00+00:00,38796.140625,38796.140625,37939.5703125,38035.73828125,38035.73828125,756209664
2022-03-07 19:00:00+00:00,38040.14453125,38042.890625,37337.28515625,37351.30078125,37351.30078125,1003384832
2022-03-07 20:00:00+00:00,37372.9375,37701.7890625,37260.203125,37592.2109375,37592.2109375,1094946816
2022-03-07 21:00:00+00:00,37581.1640625,38113.15625,37558.328125,37919.30078125,37919.30078125,762892288
2022-03-07 22:00:00+00:00,37916.03125,38382.41796875,37872.54296875,38160.0,38160.0,730404864
2022-03-07 23:00:00+00:00,38165.96484375,38451.64453125,38007.4453125,38060.69921875,38060.69921875,0
2022-03-08 00:00:00+00:00,38059.90234375,38325.63671875,37957.38671875,38266.10546875,38266.10546875,0
2022-03-08 01:00:00+00:00,38253.63671875,38445.3203125,38149.22265625,38402.375,38402.375,417368064
2022-03-08 02:00:00+00:00,38372.9921875,38838.3203125,38223.16796875,38674.26171875,38674.26171875,30334976
2022-03-08 03:00:00+00:00,38667.3203125,38688.75,38573.08984375,38667.92578125,38667.92578125,0
2022-03-08 04:00:00+00:00,38669.27734375,38771.06640625,38526.921875,38543.03125,38543.03125,131584000
2022-03-08 05:00:00+00:00,38543.79296875,38585.42578125,38337.80078125,38396.234375,38396.234375,44685312
2022-03-08 06:00:00+00:00,38401.328125,38481.3359375,38107.0078125,38243.11328125,38243.11328125,314255360
2022-03-08 07:00:00+00:00,38257.11328125,38684.0859375,38202.8515625,38533.87890625,38533.87890625,621266944
2022-03-08 08:00:00+00:00,38543.015625,38974.796875,38541.8359375,38777.4921875,38777.4921875,575610880
2022-03-08 09:00:00+00:00,38782.09765625,38963.79296875,38757.01171875,38942.12890625,38942.12890625,255782912
2022-03-08 10:00:00+00:00,38943.9609375,39087.95703125,38771.6328125,38983.015625,38983.015625,384663552
2022-03-08 11:00:00+00:00,38992.51953125,39031.42578125,38804.30859375,38992.1796875,38992.1796875,80611328
2022-03-08 12:00:00+00:00,38995.90234375,39110.61328125,38694.44921875,38759.50390625,38759.50390625,0
2022-03-08 13:00:00+00:00,38766.96875,38938.984375,38702.1484375,38892.82421875,38892.82421875,0
2022-03-08 14:00:00+00:00,38894.03125,38998.81640625,38674.0390625,38776.57421875,38776.57421875,410753024
2022-03-08 15:00:00+00:00,38773.2578125,38847.1796875,38443.75390625,38605.31640625,38605.31640625,208803840
2022-03-08 16:00:00+00:00,38607.26171875,38760.01953125,38235.73828125,38404.87109375,38404.87109375,0
2022-03-08 17:00:00+00:00,38392.24609375,39048.984375,38342.83984375,39030.9921875,39030.9921875,995082240
2022-03-08 18:00:00+00:00,39036.8828125,39304.44140625,38746.9765625,38746.9765625,38746.9765625,0
2022-03-08 19:00:00+00:00,38755.30078125,38788.90234375,38564.1953125,38761.32421875,38761.32421875,0
2022-03-08 20:00:00+00:00,38753.2109375,38829.84375,38495.453125,38495.453125,38495.453125,0
2022-03-08 21:00:00+00:00,38512.4921875,38561.7890625,38439.25390625,38500.76953125,38500.76953125,0
2022-03-08 22:00:00+00:00,38502.6875,38619.31640625,38502.6875,38594.34375,38594.34375,0
2022-03-08 23:00:00+00:00,38590.30859375,38756.46875,38580.71875,38734.5078125,38734.5078125,0
2022-03-09 00:00:00+00:00,38742.81640625,38957.46875,38706.09375,38953.203125,38953.203125,42545152
2022-03-09 01:00:00+00:00,38955.203125,39217.83203125,38951.16015625,39167.2578125,39167.2578125,184764416
2022-03-09 02:00:00+00:00,39175.66015625,39419.93359375,39154.85546875,39412.69921875,39412.69921875,127531008
2022-03-09 03:00:00+00:00,39404.2578125,41267.42578125,39391.07421875,41229.26171875,41229.26171875,3862740992
2022-03-09 04:00:00+00:00,41209.5625,41632.63671875,41205.44921875,41578.71484375,41578.71484375,2481504256
2022-03-09 05:00:00+00:00,41587.859375,41607.4609375,41365.53125,41404.83984375,41404.83984375,539951104
2022-03-09 06:00:00+00:00,41412.05078125,41600.953125,41412.05078125,41600.953125,41600.953125,358578176
2022-03-09 07:00:00+00:00,41589.17578125,41736.875,41544.20703125,41734.2109375,41734.2109375,274425856
2022-03-09 08:00:00+00:00,41744.41796875,42290.48046875,41695.4296875,42209.515625,42209.515625,1196994560
2022-03-09 09:00:00+00:00,42178.05859375,42178.05859375,41970.65625,42062.3828125,42062.3828125,459034624
2022-03-09 10:00:00+00:00,42034.6953125,42157.890625,41992.1015625,42157.890625,42157.890625,231407616
2022-03-09 11:00:00+00:00,42151.5703125,42289.0234375,42060.31640625,42123.890625,42123.890625,536281088
2022-03-09 12:00:00+00:00,42150.140625,42352.69140625,41840.59765625,41931.91015625,41931.91015625,577241088
2022-03-09 13:00:00+00:00,41930.4765625,42011.01171875,41758.76171875,41813.9453125,41813.9453125,261636096
2022-03-09 14:00:00+00:00,41818.1640625,42188.8046875,41818.1640625,42124.96484375,42124.96484375,570650624
2022-03-09 15:00:00+00:00,42156.08203125,42442.88671875,42132.62109375,42384.6796875,42384.6796875,191160320
2022-03-09 16:00:00+00:00,42455.83984375,42465.671875,42202.57421875,42223.09375,42223.09375,0
2022-03-09 17:00:00+00:00,42221.4453125,42284.2578125,42172.9921875,42277.22265625,42277.22265625,0
2022-03-09 18:00:00+00:00,42289.87890625,42289.87890625,41933.55859375,42022.08203125,42022.08203125,0
2022-03-09 19:00:00+00:00,42022.765625,42192.2578125,41828.10546875,42187.65625,42187.65625,128585728
2022-03-09 20:00:00+00:00,42179.96484375,42257.4609375,41816.00390625,41816.00390625,41816.00390625,0
2022-03-09 21:00:00+00:00,41839.8359375,41902.5,41748.96484375,41883.6875,41883.6875,142403584
2022-03-09 22:00:00+00:00,41877.79296875,42037.95703125,41853.76171875,41907.90625,41907.90625,235016192
2022-03-09 23:00:00+00:00,41918.828125,42061.8046875,41868.890625,41990.35546875,41990.35546875,254232576
2022-03-10 00:00:00+00:00,41965.9375,42004.7265625,41816.18359375,41842.875,41842.875,60628992
2022-03-10 01:00:00+00:00,41837.234375,41921.87890625,41000.5234375,41047.0234375,41047.0234375,849524736
2022-03-10 02:00:00+00:00,41010.30859375,41081.265625,40842.73828125,40883.578125,40883.578125,430587904
2022-03-10 03:00:00+00:00,40791.609375,40927.11328125,40770.32421875,40853.31640625,40853.31640625,0
2022-03-10 04:00:00+00:00,40797.546875,40815.8359375,39625.3046875,39625.3046875,39625.3046875,0
2022-03-10 05:00:00+00:00,39602.74609375,39606.0546875,39154.1015625,39253.0390625,39253.0390625,812478464
2022-03-10 06:00:00+00:00,39243.40625,39343.921875,39145.21484375,39343.921875,39343.921875,313663488
2022-03-10 07:00:00+00:00,39381.08203125,39381.99609375,39250.203125,39292.109375,39292.109375,52967424
2022-03-10 08:00:00+00:00,39283.70703125,39283.70703125,38965.265625,39221.19921875,39221.19921875,0
2022-03-10 09:00:00+00:00,39240.3359375,39298.2421875,39133.61328125,39237.07421875,39237.07421875,0
2022-03-10 10:00:00+00:00,39236.6171875,39250.4140625,39101.47265625,39106.04296875,39106.04296875,0
2022-03-10 11:00:00+00:00,39104.2265625,39135.6640625,39039.08984375,39122.62890625,39122.62890625,0
2022-03-10 12:00:00+00:00,39116.87890625,39297.17578125,39054.6796875,39282.25390625,39282.25390625,0
2022-03-10 13:00:00+00:00,39282.48828125,39893.57421875,38837.4453125,38926.63671875,38926.63671875,2397470720
2022-03-10 14:00:00+00:00,38943.71875,39270.57421875,38918.1484375,39270.57421875,39270.57421875,259262464
2022-03-10 15:00:00+00:00,39261.79296875,39626.27734375,39119.265625,39219.3125,39219.3125,630333440
2022-03-10 16:00:00+00:00,39203.31640625,39250.1484375,38990.609375,39141.8125,39141.8125,0
2022-03-10 17:00:00+00:00,39134.39453125,39262.81640625,39095.94140625,39166.59375,39166.59375,109529088
2022-03-10 18:00:00+00:00,39174.5,39217.64453125,39092.3828125,39217.3359375,39217.3359375,0
2022-03-10 19:00:00+00:00,39215.515625,39442.671875,39146.69140625,39394.7578125,39394.7578125,66138112
2022-03-10 20:00:00+00:00,39405.35546875,39624.3359375,39341.30859375,39624.3359375,39624.3359375,131282944
2022-03-10 21:00:00+00:00,39623.453125,39623.453125,39356.3671875,39356.3671875,39356.3671875,0
2022-03-10 22:00:00+00:00,39346.921875,39434.90234375,39257.890625,39434.90234375,39434.90234375,133892096
2022-03-10 23:00:00+00:00,39436.81640625,39531.98046875,39436.81640625,39455.23046875,39455.23046875,17723392
2022-03-11 00:00:00+00:00,39439.96875,39439.96875,39235.61328125,39297.94140625,39297.94140625,0
2022-03-11 01:00:00+00:00,39290.40625,39295.12109375,38731.30859375,38739.37890625,38739.37890625,0
2022-03-11 02:00:00+00:00,38744.19140625,38762.3984375,38378.63671875,38422.3125,38422.3125,0
2022-03-11 03:00:00+00:00,38404.2890625,38747.875,38347.43359375,38724.4921875,38724.4921875,117542912
2022-03-11 04:00:00+00:00,38723.75390625,38724.3828125,38543.39453125,38589.0234375,38589.0234375,0
2022-03-11 05:00:00+00:00,38582.26171875,38752.9453125,38474.94921875,38752.9453125,38752.9453125,0
2022-03-11 06:00:00+00:00,38755.9609375,38915.45703125,38737.984375,38890.94921875,38890.94921875,20336640
2022-03-11 07:00:00+00:00,38903.09375,39207.765625,38903.09375,39163.859375,39163.859375,363741184
2022-03-11 08:00:00+00:00,39154.3515625,39174.734375,38946.1640625,39034.10546875,39034.10546875,0
2022-03-11 09:00:00+00:00,39046.703125,39172.0703125,38984.0390625,39041.09375,39041.09375,0
2022-03-11 10:00:00+00:00,39036.890625,39114.203125,39025.48046875,39056.79296875,39056.79296875,0
2022-03-11 11:00:00+00:00,39052.55859375,40054.94921875,38906.31640625,39843.26171875,39843.26171875,2617055232
2022-03-11 12:00:00+00:00,39852.42578125,40081.6796875,39839.3671875,39854.4140625,39854.4140625,858249216
2022-03-11 13:00:00+00:00,39852.22265625,39899.75,39269.74609375,39278.77734375,39278.77734375,0
2022-03-11 14:00:00+00:00,39280.32421875,39510.69140625,39267.7734375,39296.45703125,39296.45703125,0
2022-03-11 15:00:00+00:00,39296.58203125,39296.58203125,38993.8203125,39106.140625,39106.140625,0
2022-03-11 16:00:00+00:00,39110.21484375,39110.21484375,38678.53515625,38767.71484375,38767.71484375,0
2022-03-11 17:00:00+00:00,38764.8984375,38856.8984375,38665.07421875,38850.8046875,38850.8046875,118435840
2022-03-11 18:00:00+00:00,38849.9375,38866.98828125,38729.88671875,38729.88671875,38729.88671875,0
